iteration,tag,name,duration_net_us
47,BF36,LoadBPP_seg14,910814.0
47,BF36,LoadBPP_seg15,1883777.0
47,BF36,LoadBPP_seg16,960575.0
47,BF36,LoadBPP_seg17,3755180.0
48,BF2E,GetEuiccChallenge,6191.0
48,BF20,GetEuiccInfo1,41348.0
48,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,12131.0
48,BF38,AuthenticateServer,3121201.0
48,ES9P,/gsma/rsp2/es9plus/authenticateClient,30750.0
48,BF21,PrepareDownload,3733790.0
48,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,22611.0
48,BF36,LoadBPP_seg0,1458266.0
48,BF36,LoadBPP_seg1,62847.0
48,BF36,LoadBPP_seg2,1572.0
48,BF36,LoadBPP_seg3,93040.0
48,BF36,LoadBPP_seg4,42683.0
48,BF36,LoadBPP_seg5,1608.0
48,BF36,LoadBPP_seg6,2040478.0
48,BF36,LoadBPP_seg7,775058.0
48,BF36,LoadBPP_seg8,833879.0
48,BF36,LoadBPP_seg9,1601125.0
48,BF36,LoadBPP_seg10,658449.0
48,BF36,LoadBPP_seg11,824819.0
48,BF36,LoadBPP_seg12,826464.0
48,BF36,LoadBPP_seg13,1973039.0
48,BF36,LoadBPP_seg14,884088.0
48,BF36,LoadBPP_seg15,1918739.0
48,BF36,LoadBPP_seg16,934472.0
48,BF36,LoadBPP_seg17,4106801.0
49,BF2E,GetEuiccChallenge,5763.0
49,BF20,GetEuiccInfo1,41305.0
49,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,17442.0
49,BF38,AuthenticateServer,3115944.0
49,ES9P,/gsma/rsp2/es9plus/authenticateClient,36922.0
49,BF21,PrepareDownload,3763470.0
49,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,32903.0
49,BF36,LoadBPP_seg0,1442707.0
49,BF36,LoadBPP_seg1,62100.0
49,BF36,LoadBPP_seg2,1834.0
49,BF36,LoadBPP_seg3,94168.0
49,BF36,LoadBPP_seg4,42946.0
49,BF36,LoadBPP_seg5,1612.0
49,BF36,LoadBPP_seg6,602669.0
49,BF36,LoadBPP_seg7,2061849.0
49,BF36,LoadBPP_seg8,808918.0
49,BF36,LoadBPP_seg9,884368.0
49,BF36,LoadBPP_seg10,1384753.0
49,BF36,LoadBPP_seg11,852491.0
49,BF36,LoadBPP_seg12,818986.0
49,BF36,LoadBPP_seg13,1815561.0
49,BF36,LoadBPP_seg14,883515.0
49,BF36,LoadBPP_seg15,1008532.0
49,BF36,LoadBPP_seg16,1854669.0
49,BF36,LoadBPP_seg17,2689625.0
50,BF2E,GetEuiccChallenge,5790.0
50,BF20,GetEuiccInfo1,41327.0
50,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,8941.0
50,BF38,AuthenticateServer,3102540.0
50,ES9P,/gsma/rsp2/es9plus/authenticateClient,25383.0
50,BF21,PrepareDownload,3762491.0
50,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,20114.0
50,BF36,LoadBPP_seg0,1458279.0
50,BF36,LoadBPP_seg1,60645.0
50,BF36,LoadBPP_seg2,1875.0
50,BF36,LoadBPP_seg3,93337.0
50,BF36,LoadBPP_seg4,43530.0
50,BF36,LoadBPP_seg5,1875.0
50,BF36,LoadBPP_seg6,602763.0
50,BF36,LoadBPP_seg7,805550.0
50,BF36,LoadBPP_seg8,2078096.0
50,BF36,LoadBPP_seg9,880209.0
50,BF36,LoadBPP_seg10,634573.0
50,BF36,LoadBPP_seg11,1589718.0
50,BF36,LoadBPP_seg12,847824.0
50,BF36,LoadBPP_seg13,863932.0
50,BF36,LoadBPP_seg14,1843721.0
50,BF36,LoadBPP_seg15,983323.0
50,BF36,LoadBPP_seg16,964627.0
50,BF36,LoadBPP_seg17,3773899.0
51,BF2E,GetEuiccChallenge,5863.0
51,BF20,GetEuiccInfo1,41543.0
51,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,14550.0
51,BF38,AuthenticateServer,3110831.0
51,ES9P,/gsma/rsp2/es9plus/authenticateClient,37683.0
51,BF21,PrepareDownload,3742631.0
51,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,16308.0
51,BF36,LoadBPP_seg0,1430238.0
51,BF36,LoadBPP_seg1,63650.0
51,BF36,LoadBPP_seg2,1840.0
51,BF36,LoadBPP_seg3,1560813.0
51,BF36,LoadBPP_seg4,42828.0
51,BF36,LoadBPP_seg5,1851.0
51,BF36,LoadBPP_seg6,603359.0
51,BF36,LoadBPP_seg7,774977.0
51,BF36,LoadBPP_seg8,831387.0
51,BF36,LoadBPP_seg9,1457845.0
51,BF36,LoadBPP_seg10,658979.0
51,BF36,LoadBPP_seg11,825590.0
51,BF36,LoadBPP_seg12,1778718.0
51,BF36,LoadBPP_seg13,865757.0
51,BF36,LoadBPP_seg14,910112.0
51,BF36,LoadBPP_seg15,1921090.0
51,BF36,LoadBPP_seg16,964468.0
51,BF36,LoadBPP_seg17,3787367.0
52,BF2E,GetEuiccChallenge,5907.0
52,BF20,GetEuiccInfo1,41323.0
52,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,13664.0
52,BF38,AuthenticateServer,3128840.0
52,ES9P,/gsma/rsp2/es9plus/authenticateClient,38663.0
52,BF21,PrepareDownload,3749123.0
52,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,21456.0
52,BF36,LoadBPP_seg0,1451022.0
52,BF36,LoadBPP_seg1,63153.0
52,BF36,LoadBPP_seg2,1583.0
52,BF36,LoadBPP_seg3,92921.0
52,BF36,LoadBPP_seg4,43274.0
52,BF36,LoadBPP_seg5,1675.0
52,BF36,LoadBPP_seg6,2081742.0
52,BF36,LoadBPP_seg7,776525.0
52,BF36,LoadBPP_seg8,833014.0
52,BF36,LoadBPP_seg9,1618485.0
52,BF36,LoadBPP_seg10,633314.0
52,BF36,LoadBPP_seg11,852346.0
52,BF36,LoadBPP_seg12,820961.0
52,BF36,LoadBPP_seg13,1958242.0
52,BF36,LoadBPP_seg14,884421.0
52,BF36,LoadBPP_seg15,1908290.0
52,BF36,LoadBPP_seg16,932204.0
52,BF36,LoadBPP_seg17,4120162.0
53,BF2E,GetEuiccChallenge,5873.0
53,BF20,GetEuiccInfo1,41209.0
53,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,12179.0
53,BF38,AuthenticateServer,3114061.0
53,ES9P,/gsma/rsp2/es9plus/authenticateClient,29774.0
53,BF21,PrepareDownload,3738987.0
53,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,26952.0
53,BF36,LoadBPP_seg0,1451097.0
53,BF36,LoadBPP_seg1,60811.0
53,BF36,LoadBPP_seg2,1629.0
53,BF36,LoadBPP_seg3,92636.0
53,BF36,LoadBPP_seg4,42783.0
53,BF36,LoadBPP_seg5,1730.0
53,BF36,LoadBPP_seg6,602617.0
53,BF36,LoadBPP_seg7,2042392.0
53,BF36,LoadBPP_seg8,808765.0
53,BF36,LoadBPP_seg9,882010.0
53,BF36,LoadBPP_seg10,1372251.0
53,BF36,LoadBPP_seg11,830161.0
53,BF36,LoadBPP_seg12,848715.0
53,BF36,LoadBPP_seg13,1804025.0
53,BF36,LoadBPP_seg14,884050.0
53,BF36,LoadBPP_seg15,980090.0
53,BF36,LoadBPP_seg16,1869893.0
53,BF36,LoadBPP_seg17,2689190.0
54,BF2E,GetEuiccChallenge,6214.0
54,BF20,GetEuiccInfo1,41229.0
54,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,10759.0
54,BF38,AuthenticateServer,3113769.0
54,ES9P,/gsma/rsp2/es9plus/authenticateClient,41250.0
54,BF21,PrepareDownload,3740192.0
54,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,21807.0
54,BF36,LoadBPP_seg0,1433814.0
54,BF36,LoadBPP_seg1,60291.0
54,BF36,LoadBPP_seg2,1695.0
54,BF36,LoadBPP_seg3,93480.0
54,BF36,LoadBPP_seg4,42958.0
54,BF36,LoadBPP_seg5,1582.0
54,BF36,LoadBPP_seg6,598612.0
54,BF36,LoadBPP_seg7,802670.0
54,BF36,LoadBPP_seg8,2059566.0
54,BF36,LoadBPP_seg9,883188.0
54,BF36,LoadBPP_seg10,633406.0
54,BF36,LoadBPP_seg11,1577578.0
54,BF36,LoadBPP_seg12,849149.0
54,BF36,LoadBPP_seg13,862446.0
54,BF36,LoadBPP_seg14,1827702.0
54,BF36,LoadBPP_seg15,982472.0
54,BF36,LoadBPP_seg16,965331.0
54,BF36,LoadBPP_seg17,3767895.0
55,BF2E,GetEuiccChallenge,5755.0
55,BF20,GetEuiccInfo1,41235.0
55,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,10870.0
55,BF38,AuthenticateServer,3122913.0
55,ES9P,/gsma/rsp2/es9plus/authenticateClient,29118.0
55,BF21,PrepareDownload,3754243.0
55,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,12471.0
55,BF36,LoadBPP_seg0,1452980.0
55,BF36,LoadBPP_seg1,64472.0
55,BF36,LoadBPP_seg2,1571.0
55,BF36,LoadBPP_seg3,1520971.0
55,BF36,LoadBPP_seg4,43370.0
55,BF36,LoadBPP_seg5,1577.0
55,BF36,LoadBPP_seg6,627144.0
55,BF36,LoadBPP_seg7,774064.0
55,BF36,LoadBPP_seg8,830072.0
55,BF36,LoadBPP_seg9,1448777.0
55,BF36,LoadBPP_seg10,660001.0
55,BF36,LoadBPP_seg11,826963.0
55,BF36,LoadBPP_seg12,1743075.0
55,BF36,LoadBPP_seg13,887267.0
55,BF36,LoadBPP_seg14,884471.0
55,BF36,LoadBPP_seg15,1933523.0
55,BF36,LoadBPP_seg16,942749.0
55,BF36,LoadBPP_seg17,3808815.0
56,BF2E,GetEuiccChallenge,5782.0
56,BF20,GetEuiccInfo1,41372.0
56,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,11991.0
56,BF38,AuthenticateServer,3120907.0
56,ES9P,/gsma/rsp2/es9plus/authenticateClient,29252.0
56,BF21,PrepareDownload,3765283.0
56,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,13874.0
56,BF36,LoadBPP_seg0,1442667.0
56,BF36,LoadBPP_seg1,62823.0
56,BF36,LoadBPP_seg2,1555.0
56,BF36,LoadBPP_seg3,92492.0
56,BF36,LoadBPP_seg4,42443.0
56,BF36,LoadBPP_seg5,1756.0
56,BF36,LoadBPP_seg6,602780.0
56,BF36,LoadBPP_seg7,2237166.0
56,BF36,LoadBPP_seg8,805636.0
56,BF36,LoadBPP_seg9,1652407.0
56,BF36,LoadBPP_seg10,635041.0
56,BF36,LoadBPP_seg11,850390.0
56,BF36,LoadBPP_seg12,822042.0
56,BF36,LoadBPP_seg13,1994447.0
56,BF36,LoadBPP_seg14,882768.0
56,BF36,LoadBPP_seg15,1944740.0
56,BF36,LoadBPP_seg16,933471.0
56,BF36,LoadBPP_seg17,4156620.0
57,BF2E,GetEuiccChallenge,5780.0
57,BF20,GetEuiccInfo1,41325.0
57,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,13876.0
57,BF38,AuthenticateServer,3128627.0
57,ES9P,/gsma/rsp2/es9plus/authenticateClient,33145.0
57,BF21,PrepareDownload,3744083.0
57,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,27117.0
57,BF36,LoadBPP_seg0,1454746.0
57,BF36,LoadBPP_seg1,61402.0
57,BF36,LoadBPP_seg2,1809.0
57,BF36,LoadBPP_seg3,93108.0
57,BF36,LoadBPP_seg4,44138.0
57,BF36,LoadBPP_seg5,1721.0
57,BF36,LoadBPP_seg6,603957.0
57,BF36,LoadBPP_seg7,2084265.0
57,BF36,LoadBPP_seg8,806824.0
57,BF36,LoadBPP_seg9,885588.0
57,BF36,LoadBPP_seg10,1411860.0
57,BF36,LoadBPP_seg11,824532.0
57,BF36,LoadBPP_seg12,848243.0
57,BF36,LoadBPP_seg13,1813372.0
57,BF36,LoadBPP_seg14,908830.0
57,BF36,LoadBPP_seg15,984907.0
57,BF36,LoadBPP_seg16,1906330.0
57,BF36,LoadBPP_seg17,2681924.0
58,BF2E,GetEuiccChallenge,5894.0
58,BF20,GetEuiccInfo1,41561.0
58,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,5961.0
58,BF38,AuthenticateServer,4551831.0
58,ES9P,/gsma/rsp2/es9plus/authenticateClient,30054.0
58,BF21,PrepareDownload,3765824.0
58,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,25763.0
58,BF36,LoadBPP_seg0,1447885.0
58,BF36,LoadBPP_seg1,60420.0
58,BF36,LoadBPP_seg2,1770.0
58,BF36,LoadBPP_seg3,118922.0
58,BF36,LoadBPP_seg4,43679.0
58,BF36,LoadBPP_seg5,1640.0
58,BF36,LoadBPP_seg6,601676.0
58,BF36,LoadBPP_seg7,774530.0
58,BF36,LoadBPP_seg8,1905487.0
58,BF36,LoadBPP_seg9,852431.0
58,BF36,LoadBPP_seg10,659037.0
58,BF36,LoadBPP_seg11,1562578.0
58,BF36,LoadBPP_seg12,848163.0
58,BF36,LoadBPP_seg13,861033.0
58,BF36,LoadBPP_seg14,1819622.0
58,BF36,LoadBPP_seg15,983448.0
58,BF36,LoadBPP_seg16,965632.0
58,BF36,LoadBPP_seg17,3755666.0
59,BF2E,GetEuiccChallenge,5694.0
59,BF20,GetEuiccInfo1,41367.0
59,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,11082.0
59,BF38,AuthenticateServer,3107457.0
59,ES9P,/gsma/rsp2/es9plus/authenticateClient,34686.0
59,BF21,PrepareDownload,3734188.0
59,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,30064.0
59,BF36,LoadBPP_seg0,1446364.0
59,BF36,LoadBPP_seg1,63917.0
59,BF36,LoadBPP_seg2,1753.0
59,BF36,LoadBPP_seg3,93730.0
59,BF36,LoadBPP_seg4,1456151.0
59,BF36,LoadBPP_seg5,1713.0
59,BF36,LoadBPP_seg6,626693.0
59,BF36,LoadBPP_seg7,770318.0
59,BF36,LoadBPP_seg8,830459.0
59,BF36,LoadBPP_seg9,1429938.0
59,BF36,LoadBPP_seg10,630241.0
59,BF36,LoadBPP_seg11,853103.0
59,BF36,LoadBPP_seg12,1725985.0
59,BF36,LoadBPP_seg13,888785.0
59,BF36,LoadBPP_seg14,884479.0
59,BF36,LoadBPP_seg15,1914882.0
59,BF36,LoadBPP_seg16,941016.0
59,BF36,LoadBPP_seg17,3798551.0
60,BF2E,GetEuiccChallenge,5924.0
60,BF20,GetEuiccInfo1,41454.0
60,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,14565.0
60,BF38,AuthenticateServer,3126027.0
60,ES9P,/gsma/rsp2/es9plus/authenticateClient,32904.0
60,BF21,PrepareDownload,3746497.0
60,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,20505.0
60,BF36,LoadBPP_seg0,1437969.0
60,BF36,LoadBPP_seg1,63104.0
60,BF36,LoadBPP_seg2,1658.0
60,BF36,LoadBPP_seg3,93104.0
60,BF36,LoadBPP_seg4,43911.0
60,BF36,LoadBPP_seg5,1996.0
60,BF36,LoadBPP_seg6,602930.0
60,BF36,LoadBPP_seg7,2221512.0
60,BF36,LoadBPP_seg8,808041.0
60,BF36,LoadBPP_seg9,1638130.0
60,BF36,LoadBPP_seg10,630889.0
60,BF36,LoadBPP_seg11,825167.0
60,BF36,LoadBPP_seg12,851589.0
60,BF36,LoadBPP_seg13,1980984.0
60,BF36,LoadBPP_seg14,883789.0
60,BF36,LoadBPP_seg15,1900785.0
60,BF36,LoadBPP_seg16,962887.0
60,BF36,LoadBPP_seg17,4116466.0
61,BF2E,GetEuiccChallenge,5844.0
61,BF20,GetEuiccInfo1,41283.0
61,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,13694.0
61,BF38,AuthenticateServer,3116677.0
61,ES9P,/gsma/rsp2/es9plus/authenticateClient,43288.0
61,BF21,PrepareDownload,3753183.0
61,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,28726.0
61,BF36,LoadBPP_seg0,1458973.0
61,BF36,LoadBPP_seg1,61836.0
61,BF36,LoadBPP_seg2,1606.0
61,BF36,LoadBPP_seg3,92673.0
61,BF36,LoadBPP_seg4,42701.0
61,BF36,LoadBPP_seg5,1690.0
61,BF36,LoadBPP_seg6,603296.0
61,BF36,LoadBPP_seg7,2069216.0
61,BF36,LoadBPP_seg8,806369.0
61,BF36,LoadBPP_seg9,883812.0
61,BF36,LoadBPP_seg10,1394293.0
61,BF36,LoadBPP_seg11,827383.0
61,BF36,LoadBPP_seg12,847743.0
61,BF36,LoadBPP_seg13,1797249.0
61,BF36,LoadBPP_seg14,914141.0
61,BF36,LoadBPP_seg15,985428.0
61,BF36,LoadBPP_seg16,1890402.0
61,BF36,LoadBPP_seg17,2667563.0
62,BF2E,GetEuiccChallenge,6292.0
62,BF20,GetEuiccInfo1,41502.0
62,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,10473.0
62,BF38,AuthenticateServer,3079592.0
62,ES9P,/gsma/rsp2/es9plus/authenticateClient,24459.0
62,BF21,PrepareDownload,3746740.0
62,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,25360.0
62,BF36,LoadBPP_seg0,1456030.0
62,BF36,LoadBPP_seg1,61398.0
62,BF36,LoadBPP_seg2,1612.0
62,BF36,LoadBPP_seg3,93622.0
62,BF36,LoadBPP_seg4,43445.0
62,BF36,LoadBPP_seg5,1686.0
62,BF36,LoadBPP_seg6,626428.0
62,BF36,LoadBPP_seg7,773234.0
62,BF36,LoadBPP_seg8,1935975.0
62,BF36,LoadBPP_seg9,855983.0
62,BF36,LoadBPP_seg10,660557.0
62,BF36,LoadBPP_seg11,1596251.0
62,BF36,LoadBPP_seg12,820391.0
62,BF36,LoadBPP_seg13,887739.0
62,BF36,LoadBPP_seg14,1824463.0
62,BF36,LoadBPP_seg15,1006963.0
62,BF36,LoadBPP_seg16,941057.0
62,BF36,LoadBPP_seg17,3811421.0
63,BF2E,GetEuiccChallenge,5788.0
63,BF20,GetEuiccInfo1,41526.0
63,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,14563.0
63,BF38,AuthenticateServer,3135006.0
63,ES9P,/gsma/rsp2/es9plus/authenticateClient,24405.0
63,BF21,PrepareDownload,3750086.0
63,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,15015.0
63,BF36,LoadBPP_seg0,1450660.0
63,BF36,LoadBPP_seg1,63533.0
63,BF36,LoadBPP_seg2,1534.0
63,BF36,LoadBPP_seg3,93297.0
63,BF36,LoadBPP_seg4,1491213.0
63,BF36,LoadBPP_seg5,1840.0
63,BF36,LoadBPP_seg6,603137.0
63,BF36,LoadBPP_seg7,803600.0
63,BF36,LoadBPP_seg8,809308.0
63,BF36,LoadBPP_seg9,1490195.0
63,BF36,LoadBPP_seg10,630993.0
63,BF36,LoadBPP_seg11,850835.0
63,BF36,LoadBPP_seg12,1763153.0
63,BF36,LoadBPP_seg13,888926.0
63,BF36,LoadBPP_seg14,883370.0
63,BF36,LoadBPP_seg15,1931492.0
63,BF36,LoadBPP_seg16,938364.0
63,BF36,LoadBPP_seg17,3783166.0
64,BF2E,GetEuiccChallenge,5612.0
64,BF20,GetEuiccInfo1,41263.0
64,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,8263.0
64,BF38,AuthenticateServer,3102348.0
64,ES9P,/gsma/rsp2/es9plus/authenticateClient,35388.0
64,BF21,PrepareDownload,3724208.0
64,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,26619.0
64,BF36,LoadBPP_seg0,1434659.0
64,BF36,LoadBPP_seg1,62702.0
64,BF36,LoadBPP_seg2,1724.0
64,BF36,LoadBPP_seg3,93451.0
64,BF36,LoadBPP_seg4,43456.0
64,BF36,LoadBPP_seg5,1799.0
64,BF36,LoadBPP_seg6,2012231.0
64,BF36,LoadBPP_seg7,801305.0
64,BF36,LoadBPP_seg8,806230.0
64,BF36,LoadBPP_seg9,1622035.0
64,BF36,LoadBPP_seg10,633236.0
64,BF36,LoadBPP_seg11,824123.0
64,BF36,LoadBPP_seg12,850824.0
64,BF36,LoadBPP_seg13,1941898.0
64,BF36,LoadBPP_seg14,910026.0
64,BF36,LoadBPP_seg15,1884251.0
64,BF36,LoadBPP_seg16,959244.0
64,BF36,LoadBPP_seg17,4097970.0
65,BF2E,GetEuiccChallenge,6028.0
65,BF20,GetEuiccInfo1,41537.0
65,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,8385.0
65,BF38,AuthenticateServer,3119004.0
65,ES9P,/gsma/rsp2/es9plus/authenticateClient,40470.0
65,BF21,PrepareDownload,3759363.0
65,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,24881.0
65,BF36,LoadBPP_seg0,1435188.0
65,BF36,LoadBPP_seg1,62445.0
65,BF36,LoadBPP_seg2,1662.0
65,BF36,LoadBPP_seg3,118264.0
65,BF36,LoadBPP_seg4,42280.0
65,BF36,LoadBPP_seg5,1760.0
65,BF36,LoadBPP_seg6,601071.0
65,BF36,LoadBPP_seg7,2022339.0
65,BF36,LoadBPP_seg8,832331.0
65,BF36,LoadBPP_seg9,856817.0
65,BF36,LoadBPP_seg10,1403304.0
65,BF36,LoadBPP_seg11,826360.0
65,BF36,LoadBPP_seg12,847814.0
65,BF36,LoadBPP_seg13,1780419.0
65,BF36,LoadBPP_seg14,910569.0
65,BF36,LoadBPP_seg15,981773.0
65,BF36,LoadBPP_seg16,1873912.0
65,BF36,LoadBPP_seg17,2671766.0
66,BF2E,GetEuiccChallenge,5616.0
66,BF20,GetEuiccInfo1,41119.0
66,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,4850.0
66,BF38,AuthenticateServer,3088334.0
66,ES9P,/gsma/rsp2/es9plus/authenticateClient,24533.0
66,BF21,PrepareDownload,3749982.0
66,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,17016.0
66,BF36,LoadBPP_seg0,1430585.0
66,BF36,LoadBPP_seg1,60794.0
66,BF36,LoadBPP_seg2,1630.0
66,BF36,LoadBPP_seg3,93373.0
66,BF36,LoadBPP_seg4,42734.0
66,BF36,LoadBPP_seg5,1597.0
66,BF36,LoadBPP_seg6,627111.0
66,BF36,LoadBPP_seg7,776354.0
66,BF36,LoadBPP_seg8,1921194.0
66,BF36,LoadBPP_seg9,854300.0
66,BF36,LoadBPP_seg10,631409.0
66,BF36,LoadBPP_seg11,1609390.0
66,BF36,LoadBPP_seg12,821106.0
66,BF36,LoadBPP_seg13,888810.0
66,BF36,LoadBPP_seg14,1810535.0
66,BF36,LoadBPP_seg15,1003980.0
66,BF36,LoadBPP_seg16,940160.0
66,BF36,LoadBPP_seg17,3806033.0
67,BF2E,GetEuiccChallenge,6074.0
67,BF20,GetEuiccInfo1,41676.0
67,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,12003.0
67,BF38,AuthenticateServer,3129912.0
67,ES9P,/gsma/rsp2/es9plus/authenticateClient,42559.0
67,BF21,PrepareDownload,3746278.0
67,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,19886.0
67,BF36,LoadBPP_seg0,1451395.0
67,BF36,LoadBPP_seg1,63335.0
67,BF36,LoadBPP_seg2,1614.0
67,BF36,LoadBPP_seg3,93409.0
67,BF36,LoadBPP_seg4,1476030.0
67,BF36,LoadBPP_seg5,1730.0
67,BF36,LoadBPP_seg6,600938.0
67,BF36,LoadBPP_seg7,801108.0
67,BF36,LoadBPP_seg8,807743.0
67,BF36,LoadBPP_seg9,1476332.0
67,BF36,LoadBPP_seg10,632108.0
67,BF36,LoadBPP_seg11,825916.0
67,BF36,LoadBPP_seg12,1774252.0
67,BF36,LoadBPP_seg13,889782.0
67,BF36,LoadBPP_seg14,884681.0
67,BF36,LoadBPP_seg15,1911637.0
67,BF36,LoadBPP_seg16,964149.0
67,BF36,LoadBPP_seg17,3780297.0
68,BF2E,GetEuiccChallenge,5672.0
68,BF20,GetEuiccInfo1,41281.0
68,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,7031.0
68,BF38,AuthenticateServer,3117324.0
68,ES9P,/gsma/rsp2/es9plus/authenticateClient,31581.0
68,BF21,PrepareDownload,3763866.0
68,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,22570.0
68,BF36,LoadBPP_seg0,1450880.0
68,BF36,LoadBPP_seg1,63392.0
68,BF36,LoadBPP_seg2,1602.0
68,BF36,LoadBPP_seg3,93574.0
68,BF36,LoadBPP_seg4,43696.0
68,BF36,LoadBPP_seg5,1698.0
68,BF36,LoadBPP_seg6,2045503.0
68,BF36,LoadBPP_seg7,803322.0
68,BF36,LoadBPP_seg8,807289.0
68,BF36,LoadBPP_seg9,1657118.0
68,BF36,LoadBPP_seg10,638594.0
68,BF36,LoadBPP_seg11,827860.0
68,BF36,LoadBPP_seg12,853426.0
68,BF36,LoadBPP_seg13,1977300.0
68,BF36,LoadBPP_seg14,907458.0
68,BF36,LoadBPP_seg15,1920054.0
68,BF36,LoadBPP_seg16,960719.0
68,BF36,LoadBPP_seg17,4122123.0
69,BF2E,GetEuiccChallenge,5955.0
69,BF20,GetEuiccInfo1,41294.0
69,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,9364.0
69,BF38,AuthenticateServer,3097535.0
69,ES9P,/gsma/rsp2/es9plus/authenticateClient,19418.0
69,BF21,PrepareDownload,3741545.0
69,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,20775.0
69,BF36,LoadBPP_seg0,1454159.0
69,BF36,LoadBPP_seg1,61253.0
69,BF36,LoadBPP_seg2,1632.0
69,BF36,LoadBPP_seg3,93232.0
69,BF36,LoadBPP_seg4,43587.0
69,BF36,LoadBPP_seg5,1737.0
69,BF36,LoadBPP_seg6,627815.0
69,BF36,LoadBPP_seg7,2038750.0
69,BF36,LoadBPP_seg8,832512.0
69,BF36,LoadBPP_seg9,856128.0
69,BF36,LoadBPP_seg10,1389391.0
69,BF36,LoadBPP_seg11,822787.0
69,BF36,LoadBPP_seg12,825276.0
69,BF36,LoadBPP_seg13,1795911.0
69,BF36,LoadBPP_seg14,883430.0
69,BF36,LoadBPP_seg15,1008610.0
69,BF36,LoadBPP_seg16,1833161.0
69,BF36,LoadBPP_seg17,2701737.0
70,BF2E,GetEuiccChallenge,6025.0
70,BF20,GetEuiccInfo1,41289.0
70,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,21194.0
70,BF38,AuthenticateServer,3100197.0
70,ES9P,/gsma/rsp2/es9plus/authenticateClient,33676.0
70,BF21,PrepareDownload,3734264.0
70,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,15543.0
70,BF36,LoadBPP_seg0,1444186.0
70,BF36,LoadBPP_seg1,60160.0
70,BF36,LoadBPP_seg2,1603.0
70,BF36,LoadBPP_seg3,92165.0
70,BF36,LoadBPP_seg4,42663.0
70,BF36,LoadBPP_seg5,1564.0
70,BF36,LoadBPP_seg6,601469.0
70,BF36,LoadBPP_seg7,798292.0
70,BF36,LoadBPP_seg8,1879865.0
70,BF36,LoadBPP_seg9,879288.0
70,BF36,LoadBPP_seg10,630198.0
70,BF36,LoadBPP_seg11,1592780.0
70,BF36,LoadBPP_seg12,821621.0
70,BF36,LoadBPP_seg13,887879.0
70,BF36,LoadBPP_seg14,1793585.0
70,BF36,LoadBPP_seg15,1006832.0
70,BF36,LoadBPP_seg16,940468.0
70,BF36,LoadBPP_seg17,3788041.0
71,BF2E,GetEuiccChallenge,5807.0
71,BF20,GetEuiccInfo1,41128.0
71,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,4395.0
71,BF38,AuthenticateServer,3117128.0
71,ES9P,/gsma/rsp2/es9plus/authenticateClient,30323.0
71,BF21,PrepareDownload,3758120.0
